user_name,emp_name,email_id,phone_number,emp_address,emp_password,emp_role,salary,fired,skill
Glenn Owens,Tracy Hernandez,petersjeremy@example.net,001-569-789-6917x6321,"4745 Bullock Ways Apt. 989
New Phyllisbury, SC 92499",3Mz)XoGp$1,manager,62443,False,db-manager
Kimberly Myers,Ms. Jenna Thomas,denisephillips@example.org,001-207-646-9601x98241,"USS Daniels
FPO AA 50921",_wuRRqjT0b,manager,41712,False,chef-manager
Monica Rogers,Melissa Morris,susan16@example.com,265.822.4679,"515 Wilson Turnpike Apt. 992
Lake Josephside, CO 85366",80KLB*iF)0,manager,49064,False,attendant-manager
Lisa Jones,Jennifer Downs,ufisher@example.org,127.286.7184x68449,"57385 Johnson Mill Suite 414
West Michelleberg, ME 27000",%+vIcckhd9,manager,42067,False,hr-manager
Nathan King,Courtney Stone,nicholasnguyen@example.net,+1-311-333-9155x88801,"69333 Smith Spur Suite 199
West Johnberg, RI 04367",ubZfz$6n+1,manager,57424,False,db-manager
Nina Boyd,Jacob English,trivera@example.org,345.692.6639,"1620 Gabriel Garden
East Marcmouth, MD 31653",NK5v9L#bL!,manager,77984,False,attendant-manager
Melissa Martin,Tyler King,jeanne44@example.org,001-736-306-1968x30405,"1586 Olson Inlet
Brownshire, AL 63095",q_0wgAPdM!,manager,64243,False,head-manager
Thomas Mcgee,Vanessa Walker PhD,uaguirre@example.org,001-870-667-0857,"14535 Garza Trace
Combsberg, CT 20305",uh5V1n8zn#,manager,33709,False,hr-manager
Caitlin Washington,Nicholas Fox,savannah02@example.org,183.947.2145,"2110 Shane Motorway Apt. 097
Port Erica, WI 18617",P+5MvhDbDj,manager,30489,False,trainee-manager
Cindy Moore,Jimmy Freeman,jennifer21@example.org,542-474-8807x090,"USCGC Gordon
FPO AA 02341",*7cCG7Yt#Q,manager,33951,False,attendant-manager
Dr. Samantha Graham,Dr. Brittany Villanueva PhD,roger56@example.net,965.986.0888,"858 Sara Prairie Suite 726
Lake Prestonshire, TX 91720",(aclAyczx0,manager,36944,False,cleanliness-manager
Julie Hunt,Ariana Cooke,hopkinssheila@example.com,138.444.3955x193,"93104 Meyer Summit Suite 492
Mayview, NE 97256",*_4ZGIh@gq,manager,40408,False,attendant-manager
Andrew Adkins,Samantha Gonzalez,hhunter@example.com,+1-052-498-1922,"63484 Julie Plains
Port Juliaville, NY 34878",X@1ZXHeoqT,manager,56669,False,cleanliness-manager
Ian Peterson,Jacob Mccoy,lmyers@example.com,(672)634-7879x619,"591 West Circles Suite 559
Cohenchester, SC 63242",b@1fqWWl&b,manager,66340,False,attendant-manager
Justin Hancock,Jessica Willis,yreynolds@example.org,+1-685-272-1155x3911,"995 Torres Stream
West Sandrastad, NH 65602",@UCc0Aa53z,manager,69497,False,db-manager
Janet Bond,Joshua Sharp,phillipslarry@example.com,001-431-410-2174x7134,"6113 Joshua Vista Apt. 234
Christopherton, WI 42494",lId19S^bX#,manager,46254,False,cleanliness-manager
Ryan Decker,Michele King,gfitzgerald@example.com,285.977.3200,"07150 Beasley Trace
Ryanborough, WI 21966",*l2^OyDC5+,manager,59626,False,stock-manager
Alexis Mayo,Joseph Richardson,joycewhitaker@example.org,+1-228-935-3698x885,"78723 Kathy Fords Suite 873
Andrewland, HI 43608",D!7sxrOb+g,manager,37259,False,hr-manager
Nathaniel Watson,Kyle Curry,morrowandrew@example.com,(129)430-3276x37679,"731 Timothy Ridges Suite 684
Carriechester, AL 13025",w4I5rN@c)b,manager,62079,False,trainee-manager
Jennifer Bautista,Jeremy Anderson,lisa23@example.com,(691)783-3376,"0951 Julia Rest
West Randyland, VT 89817",@8PrsUVrCF,manager,36813,False,db-manager
John King,Shelby Nolan,cprice@example.org,001-461-743-2931x96190,"8918 John Mountains Apt. 935
New Michaelland, NE 29874",341Hl^r7#s,manager,67202,False,head-manager
Emma Stephens,John Bryant,harringtontimothy@example.org,109.555.3052x52990,"93074 Avila Spur Apt. 760
New David, ND 03923",jrN7R*fcx(,manager,51007,False,attendant-manager
Benjamin Glenn,Jorge Ross,mark68@example.net,001-660-130-5550x365,"0627 Lowe Fords Apt. 822
Dennisborough, KY 42444",9&x1aQZwe6,manager,78020,False,chef-manager
Rebecca Douglas,Gregory Wilson,cmorales@example.org,682.972.0013,"89515 Elizabeth Club
East Lisaside, DE 63748",+GW5IRct19,manager,32874,False,head-manager
Kathryn White,Teresa Barron,leah61@example.org,801-457-2402,"006 Robert Bridge
Barrettview, IN 13177",1VNP&t3R*h,manager,63075,False,head-manager
Andrew Roberts,Ashley Serrano,stephanie01@example.org,(087)880-3653,"0778 Shelley Crossing Suite 046
Mccluremouth, SD 14873",N1j6QpCw+g,manager,30580,False,attendant-manager
Jill Ramirez,Keith Mcdonald MD,jwang@example.net,589-877-9508x33310,"1648 Taylor Burg
New Nathan, OH 95557",)%1HI^rIkg,manager,75997,False,attendant-manager
Donna Torres,Robin Stevenson,nathaniel67@example.net,(487)433-6518,"22699 Brian Wall
Johnsonport, WV 42160",*)j7AvVbFc,manager,62695,False,head-manager
Jacqueline Wilcox MD,Brianna Jones,herbertthomas@example.net,001-922-647-1127x959,"238 Kristen Port Suite 223
Briggsland, SD 75808",^7tcVk5H50,manager,68407,False,hr-manager
Diane Hall,John Jackson,joshua04@example.org,226-892-1022x935,"0145 Carolyn Road Apt. 403
New Destinymouth, TX 11452",(BUbD3km2y,manager,74274,False,attendant-manager
Mr. Harry Wolfe,Donna Robertson,tperkins@example.net,1166003369,"3269 Christine Motorway
New Anthony, RI 99345",#*3PWKI8sd,manager,55320,False,attendant-manager
Samantha Moreno,Sandra Vance MD,todddouglas@example.org,7594172916,"6864 Kristy Forks Apt. 550
East Javierfort, AR 65519",^(1A%(+r7q,manager,68154,False,hr-manager
Molly Watson,Cindy Abbott,patricia16@example.com,898-563-2835x63313,"9433 Thomas Mill Apt. 351
Jenniferstad, CO 41084",Yhl8Kxa2)4,manager,48230,False,attendant-manager
Robert Miller,Thomas Leon,cynthiameadows@example.net,001-208-794-7932x951,"6674 Michele Wells
North Michele, OK 27455",_p06+SXdk@,manager,79359,False,attendant-manager
Raymond Whitney,Jerome Jones,steven39@example.net,001-266-244-0090x850,"807 Meghan Junctions
Grayton, OR 97083",G%9Pfa_j#D,manager,65539,False,hr-manager
Denise Brown,Nicole Bruce,villanuevajanice@example.com,245-094-2001x239,"9075 Hernandez Street Apt. 336
Watersmouth, KS 03097",%k75XglF*g,manager,62415,False,hr-manager
Heidi Cortez,Sara Salinas,sarah20@example.com,001-827-507-3533x14934,"398 Brian Street Suite 311
South Christopher, WV 93877",PL+0BOJy3A,manager,78664,False,trainee-manager
Hannah Gibson,Isaac Smith,gregory46@example.org,427.296.2261x31632,"1830 Tony Ville
South Brad, MT 23834",*Qewb!vQR1,manager,54296,False,db-manager
Barbara Cardenas,Virginia Smith,spalmer@example.org,2289033016,"5423 Cox Summit Suite 108
New Brian, AL 03811",*x8UtTN%Gh,manager,42861,False,hr-manager
Carolyn Cole,Donna Leonard,gbrady@example.org,419-809-9240x128,"776 Mcbride View Apt. 493
North Dennismouth, RI 96757",(K54Bh^&3Q,manager,72982,False,trainee-manager
Joshua Martinez,Nicholas Gordon,kimbrandon@example.org,373-757-7821x419,"800 Hernandez Drive Suite 403
Port Toddchester, AZ 34223",*0VhxL*p#f,manager,42544,False,trainee-manager
Stephen Russell,Rhonda Scott,ricardolane@example.com,(030)520-7901x45940,"6890 Nelson Tunnel
North Michaelburgh, MT 55298",!zB(y+5qc6,manager,65748,False,attendant-manager
Denise Snyder,Donald Miller,richmonddebra@example.com,697-205-4718,"0946 Gibson Ville
Caseton, SC 33679",S$+S+8ueGE,manager,61701,False,db-manager
Felicia Garrett,Crystal Smith,kwilliams@example.net,001-964-023-6882x6612,"6565 Ford Spur Apt. 100
Kennethstad, ID 90804",F(7^Itz@$*,manager,79335,False,attendant-manager
Joseph Lambert,Kevin Campbell,bennetttanya@example.com,001-482-023-2502,"949 Jessica Gateway Suite 636
North Jennifer, MA 66374",Hb2IWx4u$u,manager,70379,False,attendant-manager
Megan Holmes,Susan Tucker,clarkkatrina@example.net,(252)739-1758,"49526 Patterson Route
North Kayleechester, KS 95530",hCI57Blvu&,manager,67199,False,trainee-manager
Kyle Duffy,Sherry Porter,matthewgreen@example.net,881.771.9195x69317,"5969 Molly Walks
Port Rachel, CO 30388",+tP9Uh&vS4,manager,68480,False,hr-manager
Timothy Chambers,Candice Mitchell,lewisjoshua@example.org,(145)923-4449,"8846 Carrie Loaf
Lake Leah, LA 59763",1#)8HONxxy,manager,41974,False,head-manager
Laurie Johnson,Steven Smith,julie87@example.com,001-177-534-2234x477,"687 Brandon Cliffs
Christinahaven, KY 68521",5LIHaVzh_h,manager,42446,False,db-manager
Stephanie Lucas,Jamie Cannon,hardinwilliam@example.net,(048)382-7727,"PSC 4099, Box 5162
APO AA 54349",^Vxw6jPvOD,manager,32699,False,hr-manager
Emily Wood,Wanda Mckinney,heatherbaker@example.com,2060399180,"687 Eric Avenue Suite 358
North Stephanie, UT 47472",&4^6$6YjV0,manager,41743,False,chef-manager
